LAMMPS data file via write_data, version 22 Jul 2025, timestep = 200000, units = real

189 atoms
2 atom types

0 16 xlo xhi
0 16 ylo yhi
0 16 zlo zhi

Masses

1 15.999
2 47.867

Atoms # charge

160 1 -1.098 6.1013527008610415 3.1402636300029876 1.432329388603108 1 1 0
58 2 2.196 1.345280903163689 4.689192794986343 1.8444307517037133 1 1 2
164 1 -1.098 4.787460109249648 1.2855064742891127 0.5167036498733412 1 1 -1
4 2 2.196 1.8473301812845253 1.5392011306060338 3.081776366443567 1 1 -1
90 1 -1.098 2.5498298878890036 2.5991484200030692 1.9815575938455046 1 1 0
114 1 -1.098 3.1841881670179846 4.766047990841568 1.3481295571961223 1 0 0
17 2 2.196 15.923204646677531 5.908617426102444 4.6895026026006 -1 0 0
91 1 -1.098 0.5611980762735121 6.141269055295536 2.911835326022428 1 0 0
122 1 -1.098 0.3616950389731134 2.4349796256543543 3.3148370789539787 0 -1 1
131 1 -1.098 5.187083787784466 2.4347210929420755 3.194984040386627 0 1 -1
177 1 -1.098 8.576822113632954 3.078640088171458 1.788839864947952 -1 -1 -1
59 2 2.196 7.1517702957588085 2.4437059705880775 3.409219037557268 0 0 1
109 1 -1.098 7.624289372776862 4.067216974995155 4.424796446536229 -1 2 0
3 2 2.196 10.029648411465091 3.901860992791201 2.627746600341809 0 0 0
156 1 -1.098 7.374028449541924 0.7762256255322239 1.7924385661226079 1 1 0
65 1 -1.098 8.431648978100723 1.1763776925342933 4.145720846908564 0 0 1
31 2 2.196 7.945954055942491 15.57343101984167 5.197424660226409 0 0 0
155 1 -1.098 1.8077442097027812 1.5600691870103582 5.105959782366792 1 1 -1
34 2 2.196 15.843112453484338 4.140124923765793 14.087406587901697 0 1 0
149 1 -1.098 11.525999114361829 3.0017855138987364 1.7943984589069673 -1 2 0
52 2 2.196 13.216737027504214 3.840899945404532 4.67963440909818 0 0 -1
139 1 -1.098 10.744794153776697 2.495779598506574 4.1763268799227165 -1 0 1
76 1 -1.098 14.429026396133885 4.964779105655491 3.9840922292043275 0 0 1
112 1 -1.098 13.664915116431288 2.790691816629377 3.2071033008484595 1 0 1
106 1 -1.098 13.31135520744558 3.959159637515362 6.492518338436541 0 0 0
113 1 -1.098 13.938191538426187 4.775902673982731 14.083484840123717 -1 0 0
125 1 -1.098 0.6323320422678362 4.612914466046544 15.880929205186362 0 1 -1
185 1 -1.098 15.634472477186852 2.247609632322809 14.339731287407677 -1 1 0
141 1 -1.098 11.56565227651836 4.582717140131606 4.744844547987979 -1 0 1
83 1 -1.098 9.532429314862412 4.4643656627614 6.3332495885051445 0 1 1
8 2 2.196 11.339227430785604 4.723142219299207 6.574809692426796 0 0 1
129 1 -1.098 3.417551134841064 15.926946377302727 4.121335245750706 0 0 -1
166 1 -1.098 1.2040223413006501 14.344892026008582 5.383674336747313 1 1 1
73 1 -1.098 4.745290678767703 14.571800493468345 15.705204834534051 0 0 0
27 2 2.196 5.974908906942776 15.337284215702113 1.1864133723717285 1 -1 0
9 2 2.196 4.263929147617692 14.094475628733278 3.8417140685157447 0 -1 0
187 1 -1.098 2.400606268614866 13.67281676927203 2.9799071512160373 -1 -1 1
171 1 -1.098 1.4870520731246841 14.036252775825842 15.662511806927661 0 0 -1
130 1 -1.098 4.4807236888967825 12.077156193807923 14.766777963421896 1 0 1
88 1 -1.098 0.5540085625363173 0.11753909693789169 3.0878450652045033 0 1 -1
82 1 -1.098 15.426746731061733 13.815192759536988 1.9774059209963804 0 -1 0
29 2 2.196 0.8762662292169068 14.398775601112241 3.5634542790966965 0 0 1
87 1 -1.098 7.214207209978213 14.069274280209545 0.28694155988242687 0 -1 0
146 1 -1.098 9.78614747326496 15.066298762086527 4.580029477579861 0 1 0
28 2 2.196 6.212434210899557 12.902495536004142 15.222341541515616 -1 -1 -2
44 2 2.196 9.198531476995116 12.403994286556223 14.846354367725247 0 0 0
151 1 -1.098 9.812991385079002 11.345409765484614 3.313673024981009 0 1 2
180 1 -1.098 5.488411303729942 14.253019034658038 2.5102142333800015 1 0 0
75 1 -1.098 7.865131138051654 13.630596531219787 4.660493228776669 0 -1 0
61 2 2.196 9.599444527960832 12.779765613932206 4.953006636671012 -2 -1 1
134 1 -1.098 11.51248282168469 12.245488616231976 5.359528816423637 -1 0 1
25 2 2.196 10.815693543904382 11.592841196343398 1.6159324240325046 0 0 -1
