LAMMPS data file via write_data, version 22 Jul 2025, timestep = 400000, units = real

189 atoms
2 atom types

1.3540535327969456 14.645946467202954 xlo xhi
1.3540535327969456 14.645946467202954 ylo yhi
1.3540535327969456 14.645946467202954 zlo zhi

Masses

1 15.999
2 47.867

Atoms # charge

94 1 -1.098 4.621683495216622 6.5624589392875885 5.844522193781284 0 2 1
21 2 2.196 5.922946749174419 2.5891003209312116 7.129089324522421 0 -1 2
135 1 -1.098 7.848522882953152 6.401094908136553 5.153019343411243 2 2 0
62 2 2.196 2.721127791512986 7.6945555839538455 7.113325180744489 -1 -1 1
31 2 2.196 2.509465670636124 5.714229757838045 3.1035658314005925 1 0 1
51 2 2.196 5.652998321049038 4.0429251489890685 3.4506000033053783 0 -2 1
47 2 2.196 6.358152566922521 7.141019207663879 4.779826917457002 1 0 2
151 1 -1.098 3.590471488466103 1.3812862177855314 4.775837044730558 -1 2 1
55 2 2.196 3.659631746828884 4.86665427144203 6.142527959660335 0 1 1
177 1 -1.098 5.811107539455138 6.078121178796298 3.2451400145256217 0 0 0
144 1 -1.098 6.308705785059728 8.569182786262152 3.401926721794846 0 0 2
115 1 -1.098 3.818390858363814 7.166925578507919 14.132380370756088 1 1 1
123 1 -1.098 5.240813282064659 3.667443227586027 5.657820985251333 0 -2 -1
121 1 -1.098 4.262246754275743 2.9980798854727677 2.5952983522015822 1 2 1
159 1 -1.098 6.637067661441554 1.749456112833236 3.7276675970295625 0 -1 0
174 1 -1.098 14.19540220160274 8.011019680508415 7.413728243100823 0 2 0
75 1 -1.098 2.812980702236298 13.952120304286993 7.617011270965172 -1 1 -1
111 1 -1.098 3.8100791588073113 4.833961841607342 4.061096645905971 -2 -1 5
165 1 -1.098 1.972882728565131 6.1794769474975935 5.014546002607416 2 0 2
157 1 -1.098 7.676236906990294 3.4502637284831783 6.78594610544027 0 3 1
173 1 -1.098 5.58541313994493 14.162845302177782 6.693956950263545 -1 3 1
189 1 -1.098 2.5267218570132197 7.5234825778722305 2.9945485598337163 0 1 2
162 1 -1.098 6.940818342207448 8.326813662741202 6.025148750223506 -1 0 0
17 2 2.196 4.448955652093765 8.396859544135129 1.9339627998350437 0 1 1
5 2 2.196 3.2192591782681994 3.3987112615151607 14.382022397233538 2 0 -2
110 1 -1.098 2.1237487545047653 2.443438379615352 2.1673138599795743 -3 1 0
147 1 -1.098 12.771155829943872 3.142673113081794 2.6857547124499916 -2 0 -1
7 2 2.196 8.854307618920988 4.497213722045991 5.813631883657142 -1 0 0
170 1 -1.098 11.707620753337974 5.246892467154309 2.354907333758327 0 2 2
112 1 -1.098 8.677331515528934 6.484372673556621 2.224520729739951 0 2 1
15 2 2.196 13.374508641503702 6.4030449428378935 5.265385206772898 0 0 0
54 2 2.196 11.273966967758508 3.885925644403557 3.6940684561186696 1 1 2
156 1 -1.098 13.193659461613464 5.70279217845717 7.132473669365021 1 1 0
125 1 -1.098 13.169363423159957 2.827240966736394 7.745741077033209 0 0 -2
9 2 2.196 14.527355162853784 4.409300473082071 7.923718399256419 -1 -1 -1
167 1 -1.098 2.606098810898189 3.656343718461979 7.0649491255049135 3 1 0
126 1 -1.098 10.311122892256634 3.217468078733834 5.7587385491301 -2 -1 1
59 2 2.196 10.21560695313931 6.91549643993884 3.1893615870853376 0 0 2
73 1 -1.098 10.026521284417164 5.1511293399461575 4.251963975204294 -2 0 -1
188 1 -1.098 7.952752561111998 4.013186032432186 3.8132725081027057 -1 1 2
36 2 2.196 11.744816129911353 2.6541722926623033 6.730197910863889 0 0 0
179 1 -1.098 11.647812616512166 7.2172573892117144 4.283841545265771 2 1 1
145 1 -1.098 12.413665392535158 3.9534110676273015 5.174145422661925 1 1 -2
14 2 2.196 13.151049432563056 4.501007358006571 1.4551941941870086 -1 0 0
114 1 -1.098 13.746195549837427 5.403578775875291 3.19768923794502 -1 1 -2
124 1 -1.098 6.926792262750169 3.174092378688897 1.8358286655469556 -2 -1 0
63 2 2.196 14.100781345973605 1.7622595082060868 3.3435605351729913 1 2 0
105 1 -1.098 9.139826009594795 5.671106601090658 7.149310111197246 2 1 1
18 2 2.196 7.917689517749399 4.906230426544058 1.5404650256214276 0 0 -1
150 1 -1.098 4.730225162306495 11.359355925380598 7.200447829463275 2 -2 1
134 1 -1.098 1.786166583882555 13.235701390163516 3.158830767878395 -2 -1 1
64 1 -1.098 6.821103742494263 11.017582600947833 4.304314249234473 -1 -1 0
67 1 -1.098 5.204057142064534 12.519327263735555 3.2643615269032464 2 1 1
22 2 2.196 5.0929093944460515 11.123063469895314 4.345837487758336 0 -1 0
49 2 2.196 2.246519982763422 13.376773360777005 5.552563696121276 2 -1 -3
65 1 -1.098 3.910447159970387 12.198295380416273 14.528984256086858 0 -2 0
48 2 2.196 6.476243229468783 8.430870135976022 7.841861068198306 0 0 1
122 1 -1.098 13.770139035169713 1.6794920263970585 5.5637506613995855 -3 0 2
78 1 -1.098 3.335232563652441 11.817985005128147 4.8015286434885045 0 2 2
176 1 -1.098 3.1083986521363283 8.647320985500993 5.351732453407203 1 2 -2
52 2 2.196 6.658581403048479 12.701167459375569 7.671773085845516 1 0 -1
166 1 -1.098 4.3654655980451595 9.894339031988562 3.0729209828801425 4 -1 2
11 2 2.196 4.752907790500132 14.644076286532574 3.3062366579233 1 -1 2
57 2 2.196 3.0413588601365604 11.779589596667652 2.7257328066308792 1 0 1
30 2 2.196 3.0216986570839834 10.810182298870139 7.762927155339908 1 -1 -1
34 2 2.196 2.0217188399654313 8.950066314816379 4.174122099867865 -1 1 0
71 1 -1.098 3.50318634639335 1.769252166290126 13.091335759273704 1 1 0
181 1 -1.098 5.462981005858202 14.26736472232496 1.467812230202358 0 -2 1
86 1 -1.098 7.703712096065141 11.221096175274273 7.812321901971929 -1 -1 0
107 1 -1.098 1.955331300133614 10.189846385479683 2.6948214146497214 1 2 -2
100 1 -1.098 7.754199965869163 12.93958818448445 2.637291730004034 0 0 3
10 2 2.196 8.804837846703823 8.208625744137736 6.23989538508641 0 1 2
103 1 -1.098 3.1190055901856426 8.970929163129254 8.142982826266381 2 4 -1
42 2 2.196 7.929047714353389 8.975863546132612 2.3163822777150616 0 0 0
141 1 -1.098 8.97562541202008 8.31592257708107 4.108137416297322 0 -1 0
53 2 2.196 8.487512499606504 2.391796583041132 2.957874706384698 1 1 0
139 1 -1.098 13.537985652027466 13.474962408697134 8.62376576516619 -3 1 0
96 1 -1.098 13.748475010783654 8.614912109095362 4.769050001360091 1 1 -1
155 1 -1.098 8.075813459574066 12.746563541154789 5.759987504896218 1 1 -1
117 1 -1.098 12.844232471052116 13.881551260626864 3.116745409604716 -1 2 1
80 1 -1.098 8.986547174991951 10.581403163983722 2.630204887162063 -1 2 2
104 1 -1.098 12.446449849838789 10.87103494644284 4.4976652739555485 1 0 0
24 2 2.196 8.389810305975093 11.884915342059031 4.002601460792987 0 0 1
161 1 -1.098 10.201200587191398 11.379829934598646 4.669875958496408 -1 0 0
102 1 -1.098 10.520336850815184 13.710430216265792 5.225787832158442 0 -2 1
152 1 -1.098 12.57226043139281 12.748984385008228 5.804871513687002 1 -2 -1
19 2 2.196 11.703551287965954 12.625301831151397 4.158905769734618 0 0 0
33 2 2.196 11.628773147187676 9.253289728549174 5.043362914032619 0 -2 0
79 1 -1.098 12.289798476064728 10.00291012188664 6.953838928451121 -4 -1 -1
154 1 -1.098 10.368518997334668 2.2019667134088228 3.224133620384425 -1 2 2
3 2 2.196 12.862872089581213 12.142092831074944 7.445179626510972 -1 -2 0
172 1 -1.098 10.319422932728163 12.769416275991073 2.428993828735167 -2 -1 -3
37 2 2.196 11.62783984307088 14.170134960151021 1.3663359941582787 0 0 1
50 2 2.196 9.954575851618522 11.468571132609974 14.624083431104548 1 -2 -2
136 1 -1.098 10.589297487288366 1.3816814202832375 7.79962054864332 -3 3 -2
109 1 -1.098 2.0138729655308425 11.851962701875404 6.688022710108777 1 1 -2
6 2 2.196 9.666741040188224 13.283630042965726 6.7310330784504835 0 0 -2
142 1 -1.098 5.543873400200459 4.137510160397651 8.373491268312232 1 -2 -1
108 1 -1.098 5.456965856638858 13.262170050496309 8.890361233673422 -1 -2 -2
85 1 -1.098 5.8736516389734925 3.2134033336403385 11.157238686965975 0 -1 3
56 2 2.196 4.611623513253402 4.371311721864489 9.919788826235187 0 2 0
175 1 -1.098 3.071713380353675 7.042132850297448 10.154450693386618 -2 2 -2
164 1 -1.098 6.519767801990133 6.577038219824604 7.852579129869666 1 0 0
60 2 2.196 7.594197688228794 5.1124373730273405 8.284393149770438 1 3 1
168 1 -1.098 2.05484920126346 4.9711902352954525 14.538459174372786 0 4 -1
76 1 -1.098 1.56523738504519 3.3695231091062756 12.648381626030236 2 0 0
41 2 2.196 5.266054250047984 5.907305897685999 12.706460369961825 -1 1 -1
84 1 -1.098 3.701101830903715 5.512044585063217 12.009635358221047 -2 1 2
39 2 2.196 2.5103489770916285 6.453407328614647 13.092349418277404 -2 0 2
4 2 2.196 7.633509468929618 2.521049359384361 11.567446758570732 0 2 -2
146 1 -1.098 4.804147233451827 4.625378172145149 14.204181016886984 0 1 -1
182 1 -1.098 6.195303164981594 5.449468501110149 10.952044528425926 -1 -1 1
92 1 -1.098 4.051260194308643 2.4310435099779166 9.013855358885992 1 1 1
97 1 -1.098 6.929914220104079 5.849395132024698 13.473526810312894 2 -1 2
90 1 -1.098 7.2361701454640235 14.603913286531323 9.979370773811244 1 -1 0
89 1 -1.098 2.0419801065500915 8.04982264402645 11.877628905440407 0 0 -3
120 1 -1.098 10.469686290656625 3.6592081390602815 8.496531284309317 1 -2 -1
130 1 -1.098 2.7429332709271557 6.061044480187732 7.555711845700928 3 0 0
45 2 2.196 14.515380232580092 1.682539979163814 8.90286879864513 0 -1 0
131 1 -1.098 9.133834278952879 14.007301810003394 13.511361749247385 -1 3 -2
74 1 -1.098 9.408636774592843 3.8467174709630556 14.41496198524407 0 -1 -1
69 1 -1.098 13.632051337791985 8.261277997720391 9.941346226333685 -1 -1 1
185 1 -1.098 1.4238880270141678 3.683549445636643 9.570538614893358 -1 1 0
163 1 -1.098 8.129680971697976 3.704751438876026 9.204172442228725 0 1 -1
28 2 2.196 8.866407889891313 1.8271208960721625 9.167307939023981 -1 0 -1
153 1 -1.098 12.177227602329353 3.8490822545453764 12.895673822036134 -1 1 0
43 2 2.196 10.519468688503917 4.216992306106947 12.875294084034607 0 1 0
113 1 -1.098 8.043793515429076 6.705833132622741 9.84540660046558 0 -2 0
29 2 2.196 13.65212031322622 4.062777812441359 11.227568050947177 -2 0 -1
88 1 -1.098 14.11600315435858 5.928266752411285 12.11055308195504 0 0 0
2 2 2.196 10.907991117192232 5.156740748203195 9.263076846332723 -1 -1 1
27 2 2.196 12.985319720503469 7.21743206798073 11.313148990975815 2 -1 -1
183 1 -1.098 12.839719283563952 5.216646658366844 10.107602138445127 1 -3 0
143 1 -1.098 10.340326592222326 5.359010174060036 10.93806114483354 1 -1 3
87 1 -1.098 12.474328418277214 8.39875891787438 12.781564972551823 0 0 1
99 1 -1.098 8.765499460025064 3.943308198575665 12.053190352695761 1 -1 -2
119 1 -1.098 13.45195205883039 2.0224544524557087 11.184027401505652 -3 0 -2
128 1 -1.098 10.321213641181991 6.165667949333254 13.682778423412739 2 -1 0
1 2 2.196 9.239333721119788 13.09350582322688 11.8275784753435 0 1 -2
77 1 -1.098 10.778587966066016 8.061768666149533 2.036783519090915 1 -1 2
140 1 -1.098 8.446933399991874 8.71463667350011 7.954005065150526 2 -1 0
46 2 2.196 8.185873346176699 6.056329308268467 11.694914199481566 0 1 0
91 1 -1.098 3.344604708790941 11.49119799485813 9.302731370565006 4 -3 -1
20 2 2.196 4.180198756905153 13.525597104646643 13.342712057000217 0 -3 1
72 1 -1.098 7.038522195870723 14.080635596377416 12.406308948332597 -1 0 -1
40 2 2.196 3.819595591440275 13.92710978333962 9.135549904199632 0 1 0
58 2 2.196 2.7649044053843466 8.892782102887539 10.253773412502618 1 1 1
70 1 -1.098 4.675730357824468 13.540428880960004 11.401512349099171 1 -1 0
26 2 2.196 4.584734104262903 10.719434564231186 12.977853425086924 0 0 -1
93 1 -1.098 6.3372319239504 10.923286530886784 10.604179527771777 -1 -1 2
66 1 -1.098 5.751509927646711 8.363000711106178 9.311314708223843 -3 -1 -1
158 1 -1.098 5.690593088852174 8.995523082191852 14.023401200764425 -1 2 1
171 1 -1.098 1.7580661530290356 10.087873775060359 10.960940249352213 -2 1 1
187 1 -1.098 3.0771760272232327 9.559693441576961 13.656605069804634 0 0 0
13 2 2.196 6.325168970351382 12.900402334894913 10.710538189489704 0 -2 1
118 1 -1.098 4.160878767250662 9.902246778211307 11.299554804417571 1 1 -1
138 1 -1.098 5.6037909772787 12.231044829260338 13.002191116341592 -1 2 0
127 1 -1.098 8.55707388674592 9.579880227772595 10.042616319803784 1 -1 1
61 2 2.196 5.852631986096062 9.071169299330805 10.982117848361138 -2 0 1
23 2 2.196 1.6988265808517804 11.95181715411163 10.463463131942571 1 1 2
184 1 -1.098 2.5332793947892753 12.822668803585248 12.388324066039235 2 0 -2
68 1 -1.098 5.275741696541781 7.617780593053543 12.213540015154909 1 -1 2
180 1 -1.098 13.332124860551463 1.421759382219025 13.945457403019223 0 -1 -3
106 1 -1.098 8.177342582826483 11.744903070562067 13.647720082149917 1 -2 0
132 1 -1.098 10.257133590628104 11.99462651958617 7.819290590297096 -1 2 -3
82 1 -1.098 10.50673041630332 8.371421646260309 6.404618094949944 0 0 -1
16 2 2.196 10.525742416418652 8.29253796866292 13.494191343172698 0 0 -1
178 1 -1.098 9.304946545483872 1.6277062170999193 11.044945282254112 1 -1 -1
25 2 2.196 7.05846117534091 13.218319623609592 14.136940396814833 0 0 -2
35 2 2.196 14.311251473274574 9.127271606664323 13.393219442072713 -1 0 -4
83 1 -1.098 8.37281925469539 12.673344438849437 10.260145578762344 -2 -1 1
129 1 -1.098 11.369422350187744 12.448923706664154 13.487011518947302 -2 1 -2
149 1 -1.098 14.079145262502415 7.645689994181087 14.503875611180963 0 1 -1
98 1 -1.098 7.94610211038905 14.342278590298978 7.656252852840018 2 -1 -1
116 1 -1.098 8.632815331292544 8.610803413856445 13.944946306074293 1 0 0
101 1 -1.098 2.227971320453764 13.865328980380394 10.105407117450294 2 1 1
186 1 -1.098 13.874527031558326 10.961782120243615 13.350257820968082 1 -2 1
44 2 2.196 9.532463483761024 8.137247609718022 9.704398992137858 0 1 0
81 1 -1.098 11.460498210479614 7.145827715566693 9.687318949524307 2 2 0
12 2 2.196 9.356805941193798 10.458203357517839 8.585700230301008 1 1 0
32 2 2.196 1.4566785604074957 14.545114038939982 12.558728152768438 1 0 1
38 2 2.196 12.197110501082182 11.288614071706633 12.391485816164177 1 0 0
137 1 -1.098 11.04537799658383 9.328313143645957 8.979816207952151 1 1 -1
169 1 -1.098 10.571257563950155 11.607995063844257 11.505290662292644 1 -1 2
95 1 -1.098 10.98644009602971 10.252827465010146 13.724365813250614 0 1 0
160 1 -1.098 13.222336894793038 12.531172198314685 11.053241068790783 1 0 -1
148 1 -1.098 13.997176135526423 10.995968016881392 8.840379076600087 -1 0 2
133 1 -1.098 9.57241458297467 7.7168321245910905 11.567292893636719 -1 -4 0
8 2 2.196 12.994226126471979 9.186222804308855 8.408461168157434 -1 0 1

Velocities

94 -0.02196837438242426 -0.012820089497272489 0.0015111617328473158
21 0.004036270579378939 -0.011736411883417387 -0.0015810449335845595
135 0.015040586596625443 0.011085537314783732 -0.00319675720993592
62 -0.0045962148116161965 -0.00817823056927146 -0.0038064751473204654
31 -0.005378181120506818 0.002642935090107966 0.006205323663916846
51 -0.005487336263943913 -0.0006379761181689271 -0.00044306570707809565
47 -0.014115391498721775 0.009646245018757606 0.007527102926776463
151 0.00844392574483034 0.0009042968141874606 -0.011363918684461882
55 -0.004740876605111838 -0.00012431745756868515 0.004241671602225741
177 0.013431787295245119 0.001722539662517589 0.010004382459802614
144 -0.013242315573686835 -0.013451921688164266 -0.003012725085071081
115 -0.0018593981491855126 -0.006947088739321607 -0.01568389627381135
123 0.0006001232856873603 -0.0073719608129906855 -0.007646852023176562
121 -0.023143801156514057 -0.014315226501393082 0.004701147732964432
159 -0.010559686528133687 0.0320333443128633 -0.008968147775960894
174 0.01619830798631329 -0.003839751382075997 -0.010415475361905038
75 -0.007668751523938571 0.016061288968828975 -0.007261911160859684
111 -0.010741710650051079 0.01451704550833157 0.003543581835023059
165 -0.0012785512479929013 0.022008790744240333 -0.006945342114926269
157 0.01562022257350147 0.011471544207043704 -0.02708260049428763
173 -0.004661675456933814 -0.01414823234667515 -0.019553924120445015
189 0.016675443537388576 -0.009908093798814575 -0.032838657111140444
162 0.0015055530110909632 0.009460638054683994 -0.004282947672282517
17 -0.011829459029402323 0.0014483191629544277 -0.0005581084570981356
5 -0.013089649333077264 0.001840854900279384 -0.0030366702116851104
